No.,Time,Source,Service Data,Info,Length
6691,14.356228,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6692,14.359684,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6693,14.360544,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6694,14.361415,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6695,14.364862,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103aa7,ADV_NONCONN_IND,63
6697,14.366591,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6698,14.367448,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6699,14.368320,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6700,14.369179,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6702,14.370901,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6703,14.371758,dc:23:51:7d:96:27,408060000001e8533cb2348e2775311108d75798,ADV_NONCONN_IND,63
6704,14.372617,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6705,14.373489,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6706,14.374346,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6708,14.378664,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6709,14.379535,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6710,14.380400,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6711,14.381259,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6712,14.384718,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d977f8,ADV_NONCONN_IND,63
6713,14.385576,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6718,14.389890,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6720,14.391610,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6721,14.392468,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6722,14.393331,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6723,14.394190,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6728,14.399344,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6731,14.401926,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6733,14.403655,dc:23:51:7d:96:27,408080000001e8133423f2fff8a38cc2d7a13523,ADV_NONCONN_IND,63
6734,14.404514,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6735,14.405386,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6736,14.406244,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6738,14.407974,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6739,14.408832,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6740,14.409701,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6741,14.410560,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6742,14.411431,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6743,14.417465,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6744,14.418337,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6745,14.419195,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6746,14.420054,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6747,14.420918,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6748,14.421776,dc:23:51:7d:96:27,408080000001e813342332eff0870d5053357c27,ADV_NONCONN_IND,63
6749,14.422634,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6750,14.423496,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6752,14.427806,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6753,14.428664,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6754,14.429522,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6755,14.432982,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6756,14.436442,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6757,14.437301,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6758,14.438160,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6759,14.441618,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6760,14.442476,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6761,14.443348,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6762,14.444207,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6763,14.445064,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6764,14.445927,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6765,14.446785,dc:23:51:7d:96:27,408060000001e8533c32a766b05d391550006e5c,ADV_NONCONN_IND,63
6766,14.447643,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6767,14.448515,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6768,14.449375,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6772,14.452833,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6773,14.453692,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6774,14.454564,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6775,14.455427,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6777,14.459746,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6779,14.461477,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6780,14.462337,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6781,14.463194,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6782,14.464058,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6783,14.464917,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6784,14.468375,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6786,14.470093,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6787,14.473560,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6788,14.474419,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6789,14.475290,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6790,14.476147,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6791,14.477006,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6792,14.477878,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6793,14.481323,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6797,14.484777,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6798,14.485636,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6799,14.486507,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc61032a7,ADV_NONCONN_IND,63
6800,14.487365,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6801,14.488224,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6802,14.489093,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6803,14.489952,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6804,14.490824,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6805,14.491691,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6806,14.492550,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6807,14.493422,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6809,14.497739,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6810,14.498597,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6811,14.499454,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6812,14.500320,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6813,14.501179,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6814,14.504638,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6815,14.505497,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6816,14.506356,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d977a0,ADV_NONCONN_IND,63
6817,14.509821,dc:23:51:7d:96:27,408080000061eb622084084ffcc52916b7113500,ADV_NONCONN_IND,63
6818,14.510680,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6819,14.511551,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6820,14.512409,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6824,14.515867,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6825,14.516726,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6827,14.521041,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6829,14.522769,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6831,14.524487,dc:23:51:7d:96:27,802cef70578852d7bdafa766b295d1114ab677f8,ADV_NONCONN_IND,63
6836,14.528811,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6837,14.529683,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6838,14.530541,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6839,14.531400,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6840,14.532272,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6842,14.534002,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6844,14.535718,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6845,14.536582,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6846,14.537441,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6847,14.540899,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6848,14.541759,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6852,14.544346,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6853,14.545219,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6855,14.549531,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6858,14.554714,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6859,14.555573,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6860,14.556430,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6861,14.557302,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6862,14.558160,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6863,14.559031,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6864,14.559890,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6865,14.560748,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6866,14.561618,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6867,14.562476,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6868,14.563348,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6869,14.564215,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6870,14.567664,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6871,14.568535,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6872,14.569393,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6875,14.571979,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6876,14.572845,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6877,14.573703,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6881,14.580610,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6882,14.581482,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6883,14.582345,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6884,14.583204,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6886,14.587520,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6887,14.588391,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6888,14.589251,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6889,14.590108,dc:23:51:7d:96:27,408080000001eb622230087510d60c0ac6103200,ADV_NONCONN_IND,63
6891,14.591835,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6892,14.592693,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6893,14.593565,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6894,14.594424,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6895,14.595294,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6899,14.598742,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6900,14.602207,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6901,14.605654,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6902,14.606526,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6903,14.607386,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6904,14.613423,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6908,14.616872,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6909,14.617743,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6910,14.618609,dc:23:51:7d:96:27,408080000001eb6262102aeb1057040ec6103200,ADV_NONCONN_IND,63
6911,14.619468,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6912,14.620339,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6915,14.629826,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6916,14.630684,dc:23:51:7d:96:27,408060000001e85ba13daf5fb26df930419457f8,ADV_NONCONN_IND,63
6918,14.632414,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6919,14.633273,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6921,14.637599,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6926,14.647958,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6927,14.648817,dc:23:51:7d:96:27,408060000081d257a137b5773610373858d6bd00,ADV_NONCONN_IND,63
6928,14.649688,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6929,14.650547,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6930,14.651405,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6931,14.652276,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6932,14.653135,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6935,14.660917,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6936,14.661776,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6937,14.662634,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6938,14.663502,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6939,14.664361,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6940,14.665218,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6942,14.666949,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6943,14.667819,dc:23:51:7d:96:27,408080000061eb622084084ffcc52916d7993700,ADV_NONCONN_IND,63
6944,14.668678,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6945,14.669537,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6946,14.678179,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6947,14.679052,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6949,14.680768,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6950,14.681632,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6951,14.682491,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6952,14.683348,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6956,14.689396,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6957,14.690268,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6958,14.691134,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6959,14.691993,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6960,14.692864,dc:23:51:7d:96:27,902ce7a0570d569ea52db48627932a4458d9bd00,ADV_NONCONN_IND,63
6961,14.693721,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6962,14.694580,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6963,14.695452,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6964,14.696309,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6965,14.699764,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6966,14.703210,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6967,14.704081,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6968,14.704940,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6969,14.705798,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6970,14.706667,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6971,14.707526,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6972,14.708398,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6973,14.709265,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6975,14.710996,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6976,14.711854,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6977,14.712714,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6980,14.715313,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6981,14.716172,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6982,14.717028,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6983,14.717894,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6984,14.718753,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6985,14.719610,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6990,14.723930,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6991,14.724800,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6992,14.725660,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6993,14.726531,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6994,14.727395,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
6995,14.728254,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6996,14.729125,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
6997,14.729983,dc:23:51:7d:96:27,4080604ecd60c36a27dc2d2fdccb09d6c6103200,ADV_NONCONN_IND,63
6998,14.730841,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
6999,14.731712,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7000,14.732570,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7002,14.734300,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7004,14.738615,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7005,14.739473,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7006,14.740343,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7007,14.741203,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7009,14.742933,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7010,14.743792,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7011,14.744663,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7012,14.745527,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc61032a6,ADV_NONCONN_IND,63
7013,14.746385,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7014,14.749846,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd80,ADV_NONCONN_IND,63
7016,14.751576,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7017,14.752435,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7018,14.753292,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7019,14.754156,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7020,14.755015,dc:23:51:7d:96:27,903ccf50c684495a83a3268e27932a4458d9bd00,ADV_NONCONN_IND,63
7021,14.755873,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7022,14.756744,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7023,14.757603,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7024,14.758473,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7026,14.762794,dc:23:51:7d:96:27,408060000001e853a43da764a4d119707a17b3fe,ADV_NONCONN_IND,63
7027,14.763659,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7028,14.764518,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7029,14.765388,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7030,14.768833,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7031,14.769705,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7032,14.770563,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7034,14.772288,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7035,14.773147,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7036,14.774004,dc:23:51:7d:96:27,af42fb4ecc69c3e122b9bde790a70c0cc61032a7,ADV_NONCONN_IND,63
7037,14.774876,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7039,14.776605,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7040,14.777464,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7041,14.778322,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7042,14.781790,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7043,14.782649,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7044,14.783520,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
7045,14.784379,dc:23:51:7d:96:27,408080000001e8133423b25592a00c0cc6103200,ADV_NONCONN_IND,63
7046,14.785238,dc:23:51:7d:96:27,,ADV_NONCONN_IND,63
7047,14.786109,dc:23:51:7d:96:27,408060000001e8533cb2348e27932a4458d9bd00,ADV_NONCONN_IND,63
